1,2,3,4,5,6,8,9,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328
P2_V218_3387,P2,V218,Battambang,Bavel,Prey Khpos,3387,Yes,13-Sep-16,17.15,17.35,,,Completed,,,,,,,,,,,Phang Pinan,13-Sep-16,Chhor Lyda,14-Sep-16,Yes,,,,Vannak,24-Sep-16,Yes,Yes,13-Sep-16,12,1995,20,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,6,3,3,1,Rainwater,,In own yard/plot,,"Yes, always",0,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",No facility / bush / field,,,,,,0,,Buried,,"Yes, observed card",0,0,Yes,Yes,0,0,0,0,0,Yes,Wood,,Parquet or polished wood,,Bamboo / thatch / palm leaf,,Wood planks / shingles,,1,0,Yes,Yes,0,0,Yes,0,0
P3_V26_4074,P3,V26,Siem Reap,Soutr Nikom,Chan Sar,4074,Yes,24-Sep-16,15.18,15.45,,,Completed,,,,,,,,,,,Dieb Sreyroth,24-Sep-16,Chhor Lyda,24-Sep-16,Yes,,,,Socheat,11-Oct-16,Yes,Yes,24-Sep-16,3,1971,45,Buddhist,,Primary (1 – 6),,Married or living together,Lower Secondary (7-9),,10,4,6,1,Tube well or borehole,,Elsewhere,3,"Yes, always",0,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is not available,None,Use another household’s latrine,,,,,,0,,Other,THROWN INTO FIELD,"Yes, observed card",0,0,0,Yes,0,0,0,0,0,0,Wood,,Parquet or polished wood,,Metal,,Wood planks / shingles,,0,0,Yes,0,0,0,0,0,0
P3_V26_4079,P3,V26,Siem Reap,Soutr Nikom,Chan Sar,4079,Yes,24-Sep-16,14.3,14.54,,,Completed,,,,,,,,,,,Dieb Sreyroth,24-Sep-16,Chhor Lyda,24-Sep-16,Yes,,,,Socheat,11-Oct-16,Yes,Yes,24-Sep-16,6,1986,30,Buddhist,,Never attended school,,Married or living together,Primary (1 - 6),,7,3,4,1,Rainwater,,In own yard/plot,,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,None,No facility / bush / field,,,,,,0,,Other,THROWN INTO FIELD,No,0,0,0,Yes,0,0,0,0,0,Yes,Wood,,Parquet or polished wood,,Metal,,Wood planks / shingles,,0,0,Yes,0,0,0,0,0,0
P3_V340_4184,P3,V340,Siem Reap,Chi Kraeng,Spean Tnaot,4184,Yes,23-Sep-16,11.4,12.1,,,Completed,,,,,,,,,,,Mich Sina,23-Sep-16,Ong Seyha,23-Sep-16,Yes,Oy Sreymom,25-Sep-16,Yes,Vannak,13-Oct-16,Yes,Yes,23-Sep-16,3,1983,33,Buddhist,,Primary (1 – 6),,Married or living together,Don't know,,10,6,4,2,Tube well or borehole,,In own yard/plot,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, mobile",Water is available,None,Flush or pour flush to septic ta,,Observed,Yes,,,0,,Put /rinsed into toilet or latri,,No,Yes,Yes,0,Yes,0,0,0,0,0,Yes,Wood,,Parquet or polished wood,,Metal,,Wood planks / shingles,,1,0,0,Yes,0,0,0,0,0
P2_V403_1478,P2,V403,Battambang,Moung Ruessei,Ta Loas,1478,Yes,5-Sep-16,,,5-Sep-16,11.43,Absent for duration of study,5-Sep-16,,,5-Sep-16,13.45,Absent for duration of study,5-Sep-16,16.12,16.3,Completed,Chhuoy Socheat,5-Sep-16,Chhor Lyda,7-Sep-16,Yes,,,,Vannak,14-Sep-16,Yes,Yes,5-Sep-16,8,1984,32,Buddhist,,Never attended school,,Married or living together,Primary (1 - 6),,4,2,2,1,Tube well or borehole,,Elsewhere,15,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is not available,None,other,BOURIED,,,,,0,,Buried,,"Yes, observed card",0,0,0,Yes,0,0,0,0,0,Yes,Wood,,Parquet or polished wood,,Metal,,Metal,,0,0,Yes,0,0,0,0,0,0
P3_V13_4817,P3,V13,Siem Reap,Prasat Bakong,Ballangk,4817,Yes,22-Sep-16,13.52,14.29,,,Completed,,,,,,,,,,,Pok Sophea,22-Sep-16,Chhorn Chanthy,23-Sep-16,Yes,,,,Vannak,13-Oct-16,Yes,Yes,22-Sep-16,10,1980,36,Buddhist,,Never attended school,,Married or living together,Primary (1 - 6),,4,2,2,1,Tube well or borehole,,In own yard/plot,,"Yes, sometimes",Yes,0,0,0,0,0,0,0,,No,"Observed, mobile",Water is available,None,No facility / bush / field,,,,,,0,,Buried,,No,0,0,0,Yes,0,0,0,0,0,0,Wood,,Palm / bamboo,,Bamboo / thatch / palm leaf,,Palm / bamboo / thatch,,0,0,0,0,0,0,0,0,0
P3_V349_4174,P3,V349,Siem Reap,Chi Kraeng,Spean Tnaot,4174,Yes,23-Sep-16,11.56,12.2,,,Completed,,,,,,,,,,,Sroy Theary,23-Sep-16,Ong Seyha,23-Sep-16,Yes,,,,Vannak,13-Oct-16,Yes,Yes,23-Sep-16,5,1989,27,Buddhist,,Primary (1 – 6),,Divorced or separated,,,4,3,1,1,Rainwater,,In own yard/plot,,"Yes, always",Yes,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,,0,,Other,DEFECATE IN DRYPERS,"Yes, observed card",Yes,0,0,Yes,0,0,0,0,0,0,Wood,,Parquet or polished wood,,Metal,,Palm / bamboo / thatch,,0,0,0,0,0,0,0,0,0
P1_V171_0628,P1,V171,Pursat,Bakan,Ou Ta Paong,628,Yes,31-Aug-16,14.21,14.49,,,Completed,,,,,,,,,,,Chum Sophea,31-Aug-16,Ong Seyha,31-Aug-16,Yes,,,,Vannak,2-Sep-16,Yes,Yes,31-Aug-16,88,1992,24,Buddhist,,Primary (1 – 6),,Married or living together,Never attended school,,3,1,2,1,"Surface water (river, dam, lake,",,Elsewhere,30,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,None,No facility / bush / field,,,,,,0,,Left in the open,,No,0,0,Yes,0,0,0,0,0,0,Yes,Wood,,Wood planks,,Metal,,Palm / bamboo / thatch,,0,0,0,Yes,0,0,0,0,0
P2_V409_1271,P2,V409,Battambang,Moung Ruessei,Ta Loas,1271,Yes,6-Sep-16,14,14.25,,,Completed,,,,,,,,,,,Lay Sreynoch,6-Sep-16,Chhor Lyda,7-Sep-16,Yes,,,,Socheat,22-Sep-16,Yes,Yes,6-Sep-16,9,1990,26,Buddhist,,Never attended school,,Married or living together,Primary (1 - 6),,3,1,2,1,Tube well or borehole,,Elsewhere,10,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,None,Use another household’s latrine,,,,,,0,,Put /rinsed into toilet or latri,,No,Yes,0,0,Yes,0,0,0,0,0,0,Wood,,Parquet or polished wood,,Metal,,Palm / bamboo / thatch,,0,0,0,0,0,0,0,0,0
P3_V258_5168,P3,V258,Siem Reap,Puok,Kdei Run,5168,Yes,20-Sep-16,15.33,15.55,,,Completed,,,,,,,,,,,Khat Srey Chen,20-Sep-16,Chhorn Chanthy,21-Sep-16,Yes,,,,Vannak,6-Oct-16,Yes,Yes,20-Sep-16,1,1992,24,Buddhist,,Primary (1 – 6),,Married or living together,Never attended school,,4,2,2,1,Rainwater,,In own yard/plot,,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,None,No facility / bush / field,,,,,,0,,Buried,,"Yes, observed card",Yes,0,0,0,0,0,0,0,0,0,Wood,,Wood planks,,Metal,,Wood planks / shingles,,0,0,0,0,0,0,0,0,0
P3_V10_5215,P3,V10,Siem Reap,Prasat Bakong,Ballangk,5215,Yes,21-Sep-16,12.07,12.32,,,Completed,,,,,,,,,,,Sok Menglong,21-Sep-16,Chhorn Chanthy,22-Sep-16,Yes,,,,Socheat,13-Oct-16,Yes,Yes,21-Sep-16,88,1981,35,Buddhist,,Never attended school,,Married or living together,Never attended school,,9,7,2,1,Tube well or borehole,,In own yard/plot,,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",No facility / bush / field,,,,,,0,,Buried,,"Yes, expired card",0,0,0,Yes,0,0,0,0,0,Yes,Wood,,Wood planks,,Metal,,Palm / bamboo / thatch,,0,Yes,0,Yes,0,0,0,0,0
P3_V156_4504,P3,V156,Siem Reap,Chi Kraeng,Lveaeng Ruessei,4504,Yes,26-Sep-16,15.2,15.42,,,Completed,,,,,,,,,,,Neur Chanda,26-Sep-16,Chhem Bunthy,26-Sep-16,Yes,,,,Vannak,13-Oct-16,Yes,Yes,26-Sep-16,5,1993,23,Buddhist,,Lower Secondary (7–9),,Married or living together,Primary (1 - 6),,4,2,2,1,Tube well or borehole,,Elsewhere,10,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Use another household’s latrine,,,,,,0,,Child used toilet or latrine,,"Yes, observed card",0,0,0,0,0,0,0,0,0,Yes,Wood,,Palm / bamboo,,Bamboo / thatch / palm leaf,,Palm / bamboo / thatch,,0,0,0,0,0,0,0,0,0
P3_V10_5218,P3,V10,Siem Reap,Prasat Bakong,Ballangk,5218,Yes,21-Sep-16,14.31,14.55,,,Completed,,,,,,,,,,,Sok Menglong,21-Sep-16,Chhorn Chanthy,22-Sep-16,Yes,,,,Socheat,7-Oct-16,Yes,Yes,21-Sep-16,3,1972,44,Christian,,Never attended school,,Married or living together,Never attended school,,3,1,2,1,Tube well or borehole,,In own yard/plot,,"Yes, always",Yes,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",No facility / bush / field,,,,,,0,,Buried,,No,0,0,0,Yes,0,0,0,0,0,Yes,Wood,,Wood planks,,Metal,,Palm / bamboo / thatch,,0,0,0,Yes,0,0,0,0,0
P2_V62_1894,P2,V62,Battambang,Koas Krala,Doun Ba,1894,Yes,8-Sep-16,14.12,14.33,,,Completed,,,,,,,,,,,Hieng Menglang,8-Sep-16,Chhorn Chanthy,9-Sep-16,Yes,,,,Socheat,17-Sep-16,Yes,Yes,8-Sep-16,4,1981,36,Buddhist,,Never attended school,,Married or living together,Lower Secondary (7-9),,4,2,2,1,Rainwater,,In own yard/plot,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,None,Use another household’s latrine,,,,,,0,,Buried,,"Yes, observed card",Yes,0,0,0,0,0,0,0,0,0,Wood,,Wood planks,,Bamboo / thatch / palm leaf,,Wood planks / shingles,,0,0,0,0,0,0,0,0,0
P1_V176_0133,P1,V176,Pursat,Bakan,Ou Ta Paong,133,Yes,31-Aug-16,11.32,12.09,,,Completed,,,,,,,,,,,Hay Davann,31-Aug-16,Chhor Lyda,2-Sep-16,Yes,IRENE,31-Aug-16,Yes,Vannak,7-Sep-16,Yes,Yes,31-Aug-16,1,1993,23,Buddhist,,Primary (1 – 6),,Married or living together,Lower Secondary (7-9),,7,3,4,2,Tube well or borehole,,In own yard/plot,,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,,0,,Buried,,No,Yes,Yes,Yes,Yes,0,0,0,0,Yes,Yes,Wood,,Parquet or polished wood,,Clay tiles,,Wood planks / shingles,,2,Yes,Yes,Yes,0,Yes,0,0,Yes
P1_V186_0519,P1,V186,Pursat,Bakan,Ou Ta Paong,519,Yes,1-Sep-16,15.35,16.05,,,Completed,,,,,,,,,,,Sum Chaya,1-Sep-16,Chhorn Chanthy,2-Sep-16,Yes,,,,Socheat,6-Sep-16,Yes,Yes,1-Sep-16,1,1982,35,Buddhist,,Never attended school,,Married or living together,Primary (1 - 6),,5,3,2,1,Rainwater,,In own yard/plot,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, mobile",Water is available,None,No facility / bush / field,,,,,,0,,Buried,,"Yes, observed card",Yes,0,Yes,0,0,0,0,0,0,0,Wood,,Wood planks,,Metal,,Wood planks / shingles,,0,0,0,Yes,0,0,0,0,0
P2_V170_1127,P2,V170,Battambang,Rukh Kiri,Mukh Reah,1127,Yes,3-Sep-16,13.5,14.25,,,Completed,,,,,,,,,,,Chan Sreymom,3-Sep-16,Chhorn Chanthy,6-Sep-16,Yes,,,,Vannak,8-Oct-16,Yes,Yes,3-Sep-16,8,1971,47,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,13,10,3,2,Rainwater,,In own yard/plot,,No,0,0,0,0,0,0,0,0,,,"Observed, mobile",Water is available,None,No facility / bush / field,,,,,,0,,Buried,,"Yes, observed card",Yes,0,0,Yes,0,0,0,0,0,0,Wood,,Parquet or polished wood,,Metal,,Metal,,0,Yes,Yes,Yes,0,0,0,0,0
P3_V351_4142,P3,V351,Siem Reap,Chi Kraeng,Spean Tnaot,4142,Yes,23-Sep-16,12.3,12.59,,,Completed,,,,,,,,,,,Am Sa Em,23-Sep-16,Ong Seyha,23-Sep-16,Yes,Oy Sreymom,28-Sep-16,Yes,Vannak,13-Oct-16,Yes,Yes,23-Sep-16,8,1996,20,Buddhist,,Primary (1 – 6),,Married or living together,Don't know,,5,2,3,1,Rainwater,,In own yard/plot,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to pit latri,,Observed,Yes,,,Yes,1,Buried,,No,0,0,Yes,Yes,0,0,Yes,Yes,0,Yes,Wood,,Parquet or polished wood,,Clay tiles,,Wood planks / shingles,,1,0,Yes,Yes,0,Yes,0,0,0
P3_V338_4903,P3,V338,Siem Reap,Kralanh,Snuol,4903,Yes,15-Sep-16,14.17,14.5,,,Completed,,,,,,,,,,,Sum Chaya,15-Sep-16,Chhorn Chanthy,16-Sep-16,Yes,,,,Vannak,28-Sep-16,Yes,Yes,15-Sep-16,8,1965,52,Buddhist,,Never attended school,,Married or living together,Don't know,,5,1,4,1,Rainwater,,In own yard/plot,,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,None,Flush or pour flush to septic ta,,Observed,Yes,,,0,,Other,THROWN INTO BUSH,No,0,0,0,Yes,0,0,Yes,0,0,Yes,Wood,,Wood planks,,Metal,,Wood planks / shingles,,1,0,0,Yes,0,0,Yes,0,0
P3_V341_4006,P3,V341,Siem Reap,Chi Kraeng,Spean Tnaot,4006,Yes,23-Sep-16,11.47,12.1,,,Completed,,,,,,,,,,,Phang Pinan,23-Sep-16,Chhor Lyda,24-Sep-16,Yes,,,,Vannak,10-Oct-16,Yes,Yes,23-Sep-16,1,1992,24,Buddhist,,Primary (1 – 6),,Married or living together,Never attended school,,3,1,2,1,Protected dug well,,Elsewhere,5,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,None,No facility / bush / field,,,,,,0,,Buried,,"Yes, observed card",0,0,0,0,0,0,0,0,0,Yes,Wood,,Parquet or polished wood,,Metal,,Palm / bamboo / thatch,,0,0,0,0,0,0,0,0,0
P3_V23_4057,P3,V23,Siem Reap,Soutr Nikom,Chan Sar,4057,Yes,24-Sep-16,12.38,12.56,,,Completed,,,,,,,,,,,Pichtip Vibol,24-Sep-16,Chhor Lyda,27-Sep-16,Yes,,,,Socheat,11-Oct-16,Yes,Yes,24-Sep-16,8,1982,36,Buddhist,,Never attended school,,Married or living together,other,MOUNK,6,2,4,1,Tube well or borehole,,Elsewhere,30,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,None,Flush or pour flush to septic ta,,Observed,Yes,,4057,0,,Put /rinsed into toilet or latri,,No,0,0,0,Yes,0,0,0,0,0,Yes,Wood,,Cement,,Clay tiles,,Wood planks / shingles,,0,0,Yes,Yes,0,0,Yes,0,0
P2_V402_1306,P2,V402,Battambang,Moung Ruessei,Ta Loas,1306,Yes,5-Sep-16,14.04,14.34,,,Completed,,,,,,,,,,,Chea Sophana,5-Sep-16,Chhor Lyda,8-Sep-16,Yes,,,,Vannak,15-Sep-16,Yes,Yes,5-Sep-16,7,1987,29,Buddhist,,Lower Secondary (7–9),,Married or living together,Primary (1 - 6),,6,3,3,1,Tube well or borehole,,Elsewhere,5,"Yes, always",Yes,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,,Yes,1,Buried,,No,Yes,0,0,Yes,0,0,Yes,0,0,0,Wood,,Parquet or polished wood,,Metal,,Wood planks / shingles,,1,0,0,Yes,0,0,Yes,0,0
P3_V350_4161,P3,V350,Siem Reap,Chi Kraeng,Spean Tnaot,4161,Yes,23-Sep-16,12,12.25,,,Completed,,,,,,,,,,,Lmot Samkol,23-Sep-16,Ong Seyha,23-Sep-16,Yes,Oy Sreymom,24-Sep-16,Yes,Vannak,11-Oct-16,Yes,Yes,23-Sep-16,6,1988,28,Buddhist,,Higher,,Married or living together,Lower Secondary (7-9),,8,4,4,2,Rainwater,,In own yard/plot,,"Yes, always",0,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,,Yes,2,Put /rinsed into toilet or latri,,No,Yes,0,0,Yes,0,0,Yes,0,Yes,0,Charcoal,,Parquet or polished wood,,Clay tiles,,Wood planks / shingles,,1,Yes,Yes,Yes,0,0,Yes,0,0
P2_V237_2529,P2,V237,Battambang,Rotonak Mondol,Reaksmei Sangha,2529,Yes,9-Sep-16,15.13,15.35,,,Completed,,,,,,,,,,,Chum Sophea,9-Sep-16,Ong Seyha,9-Sep-16,Yes,Oy Sreymom,11-Sep-16,Yes,Vannak,18-Sep-16,Yes,Yes,9-Sep-16,5,1982,34,Buddhist,,Primary (1 – 6),,Married or living together,Lower Secondary (7-9),,4,2,2,1,"Surface water (river, dam, lake,",,In own yard/plot,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,,0,,Put /rinsed into toilet or latri,,No,0,Yes,0,Yes,0,0,0,Yes,0,Yes,Wood,,Parquet or polished wood,,Metal,,Wood planks / shingles,,0,0,Yes,Yes,0,0,Yes,0,0
P2_V167_1303,P2,V164,Battambang,Rukh Kiri,Mukh Reah,1303,Yes,3-Sep-16,14.2,14.5,,,Completed,,,,,,,,,,,Lay Sreynoch,3-Sep-16,Chhor Lyda,6-Sep-16,Yes,,,,Vannak,22-Sep-16,Yes,Yes,3-Sep-16,1,1982,34,Buddhist,,Primary (1 – 6),,Married or living together,Lower Secondary (7-9),,5,3,2,1,Rainwater,,In own yard/plot,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,1303,0,,Other,WASHING,No,0,0,Yes,Yes,0,0,Yes,0,Yes,Yes,Wood,,Parquet or polished wood,,Calamine / cement fiber,,Wood planks / shingles,,0,0,Yes,Yes,0,0,Yes,0,0
P2_V219_3321,P2,V219,Battambang,Bavel,Prey Khpos,3321,Yes,12-Sep-16,13.4,14.05,,,Completed,,,,,,,,,,,Pichtip Vibol,12-Sep-16,Chhor Lyda,14-Sep-16,Yes,,,,Vannak,21-Sep-16,Yes,Yes,12-Sep-16,1,1995,21,Buddhist,,Upper Secondary (10–12),,Married or living together,Primary (1 - 6),,5,1,4,1,Tube well or borehole,,In own yard/plot,,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,,0,,Other,THROWN INTO BUSH,No,Yes,0,Yes,Yes,0,0,0,Yes,0,Yes,Wood,,Parquet or polished wood,,Metal,,Wood planks / shingles,,1,0,0,Yes,0,0,0,0,Yes
P3_V279_4436,P3,V279,Siem Reap,Chi Kraeng,Ruessei Lok,4436,Yes,24-Sep-16,11.58,12.15,,,Completed,,,,,,,,,,,Sroy Theary,24-Sep-16,Ong Seyha,24-Sep-16,Yes,,,,Socheat,10-Oct-16,Yes,Yes,24-Sep-16,4,1972,44,Buddhist,,Primary (1 – 6),,Married or living together,Lower Secondary (7-9),,7,3,4,1,Tube well or borehole,,In own yard/plot,,"Yes, always",Yes,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,None,Flush or pour flush to septic ta,,Observed,Yes,,,0,,Put /rinsed into toilet or latri,,No,Yes,0,Yes,Yes,0,0,Yes,0,0,0,Wood,,Parquet or polished wood,,Clay tiles,,Reused wood,,0,0,Yes,Yes,0,0,0,0,0
P1_V322_0384,P1,V322,Pursat,Veal Veaeng,Anlong Reab,384,Yes,30-Aug-16,12.27,13.05,,,Completed,,,,,,,,,,,Vong Sokny,30-Aug-16,Chhorn Chanthy,1-Sep-16,Yes,,,,Socheat,11-Nov-16,Yes,Yes,30-Aug-16,2,1991,25,Buddhist,,Primary (1 – 6),,Married or living together,Lower Secondary (7-9),,5,3,2,1,Rainwater,,In own dwelling,,"Yes, always",Yes,0,Yes,0,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",No facility / bush / field,,,,,,0,,Other,THROWN INTO BUSH,"Yes, observed card",0,0,Yes,Yes,0,0,0,0,0,Yes,Charcoal,,Wood planks,,Metal,,Wood planks / shingles,,0,0,Yes,Yes,0,0,Yes,0,0
P3_V263_4552,P3,V263,Siem Reap,Banteay Srei,Run Ta Aek,4552,Yes,21-Sep-16,12.1,12.3,,,Completed,,,,,,,,,,,Cheat Chansolinda,21-Sep-16,Chhem Bunthy,21-Sep-16,Yes,,,,Socheat,7-Oct-16,Yes,Yes,21-Sep-16,1,1994,22,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,5,3,2,1,Tube well or borehole,,In own yard/plot,,"Yes, always",0,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to pit latri,,Observed,Yes,,4552,0,,Buried,,"Yes, observed card",0,0,0,Yes,0,0,0,0,0,Yes,Wood,,Wood planks,,Metal,,Palm / bamboo / thatch,,0,0,Yes,Yes,0,0,0,0,0
P2_V402_1389,P2,V402,Battambang,Moung Ruessei,Ta Loas,1389,Yes,5-Sep-16,11.5,12.24,,,Completed,,,,,,,,,,,Chea Sophana,5-Sep-16,Chhor Lyda,8-Sep-16,Yes,,,,Vannak,15-Sep-16,Yes,Yes,5-Sep-16,5,1984,32,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,5,3,2,1,Tube well or borehole,,In own yard/plot,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, mobile",Water is not available,"Soap or detergent (bar, liquid,",Use another household’s latrine,,,,,,0,,Buried,,No,Yes,Yes,Yes,Yes,0,0,0,Yes,0,0,Wood,,Parquet or polished wood,,Metal,,Wood planks / shingles,,1,0,0,Yes,0,0,0,0,0
P2_V403_1584,P2,V403,Battambang,Moung Ruessei,Ta Loas,1584,Yes,5-Sep-16,12.45,13.26,,,Completed,,,,,,,,,,,Dieb Sreyroth,5-Sep-16,Chhor Lyda,7-Sep-16,Yes,,,,Vannak,14-Sep-16,Yes,Yes,5-Sep-16,9,1986,30,Buddhist,,Primary (1 – 6),,Married or living together,Lower Secondary (7-9),,10,3,7,2,Rainwater,,In own yard/plot,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,,0,,Thrown into garbage,,"Yes, observed card",Yes,0,0,Yes,0,0,Yes,0,0,0,Wood,,Parquet or polished wood,,Metal,,Palm / bamboo / thatch,,0,0,Yes,Yes,0,0,Yes,0,0
P3_V348_4148,P3,V348,Siem Reap,Chi Kraeng,Spean Tnaot,4148,Yes,23-Sep-16,11.1,11.35,,,Completed,,,,,,,,,,,Rith Socheat,23-Sep-16,Ong Seyha,23-Sep-16,Yes,,,,Vannak,13-Oct-16,Yes,Yes,23-Sep-16,8,1984,31,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,7,3,4,1,Tube well or borehole,,In own yard/plot,,"Yes, always",Yes,0,0,Yes,0,0,0,0,,No,"Observed, mobile",Water is available,None,Flush or pour flush to septic ta,,Observed,Yes,,,0,,Put /rinsed into toilet or latri,,No,Yes,0,Yes,Yes,0,0,Yes,0,Yes,0,Wood,,Parquet or polished wood,,Clay tiles,,Wood planks / shingles,,1,0,Yes,Yes,0,0,Yes,0,0
P3_V287_3619,P3,V287,Siem Reap,Kralanh,Roung Kou,3619,Yes,14-Sep-16,15.23,15.47,,,Completed,,,,,,,,,,,Lay Sreynoch,14-Sep-16,Chhor Lyda,15-Sep-16,Yes,,,,Socheat,26-Sep-16,Yes,Yes,14-Sep-16,9,1982,34,Buddhist,,Never attended school,,Married or living together,Lower Secondary (7-9),,5,3,2,1,Rainwater,,In own yard/plot,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to pit latri,,Observed,Yes,,NO PIT BELOW,0,,Buried,,"Yes, expired card",0,0,0,Yes,0,0,Yes,0,Yes,Yes,Wood,,Parquet or polished wood,,Metal,,Wood planks / shingles,,0,0,Yes,Yes,0,0,0,0,0
P1_V182_0351,P1,V182,Pursat,Bakan,Ou Ta Paong,351,Yes,1-Sep-16,14.55,15.2,,,Completed,,,,,,,,,,,Neur Chanda,1-Sep-16,Chhem Bunthy,1-Sep-16,Yes,,,,Socheat,5-Sep-16,Yes,Yes,1-Sep-16,4,1988,28,Buddhist,,Never attended school,,Married or living together,Primary (1 - 6),,3,1,2,1,"Surface water (river, dam, lake,",,Elsewhere,60,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Use another household’s latrine,,,,,,0,,Buried,,No,Yes,0,Yes,Yes,0,0,0,0,0,0,Wood,,Earth / Sand / Clay,,Metal,,Metal,,0,Yes,0,Yes,0,0,0,0,0
P2_V401_1329,P2,V401,Battambang,Moung Ruessei,Ta Loas,1329,Yes,5-Sep-16,10.34,11.16,,,Completed,,,,,,,,,,,Leng Sokny,5-Sep-16,Chhor Lyda,7-Sep-16,Yes,,,,Vannak,14-Sep-16,Yes,Yes,5-Sep-16,3,1990,27,Buddhist,,Never attended school,,Married or living together,Don't know,,7,6,1,2,Tube well or borehole,,Elsewhere,30,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,None,Flush or pour flush to septic ta,,Observed,Yes,,,Yes,2,Left in the open,,"Yes, observed card",Yes,0,Yes,Yes,0,0,0,0,Yes,0,Charcoal,,Parquet or polished wood,,Metal,,Metal,,0,0,0,0,0,0,0,0,0
